,title,reviews,scores,genres
0,Ragdoll Dismounting,1라부터 막힘 한번죽으면거의다 광고나옴 돈너무 안줌,4.2,캐주얼 게임
1,Ragdoll Dismounting,아주좋아요,4.2,캐주얼 게임
2,Ragdoll Dismounting,이거불가능해서별하나그리고삭제하루종일이거안함,4.2,캐주얼 게임
3,Ragdoll Dismounting,존잼,4.2,캐주얼 게임
4,Hole.io,이 게임은 한판이 되게 짧아서 바쁘거나 심심할때 자주 할 수 있어서 좋아요!근데 광고문제 있으시면 와이파이나 데이터 끄면 되지 않을까요?물론 꿀 경우 부활할 수 없겠지만요.그리고 이게임은 더러운 도시 건물들을 다 먹어버리는 게임이라서 스트레스 풀때 해도 좋을것 같아요!,3.9,아케이드
5,Hole.io,"일단 중독성 있고 초보자 도 쉽게 게임을 할수 있어서 좋습니다.근데 별두 개인 이유는 광. 고. 입니다. 무슨 30초마다 광고 나오는 타임이 있고 그 타임이 돼면 광고가 나오게 됩니다.그래서 별두 개가 된것 입니다.제가 다른 게임을 해도 게임 1판이 시작 될때,끝날때 나오는 게 가장 많다고 생각 했는 데 아니였 습니다. 제작자님 광고만 줄여 주시면 별 ☆☆☆☆☆줄수 있습니다.광고 줄이면 갓겜되니까 광고좀 줄여 주시면 매우매우 감사할것 같습니다.끝까지 봐주셔서 감사하고요. 다음에는 더 길게 자세하게 쓰겠습니다.",3.9,아케이드
6,Hole.io,재미있습니다 결제해서 광고 없이 하는대 편하고 짧은 시간 간단히 즐기기에 좋아요 다만 1. 사무실 맵은 거의 다 먹어도 50%대 에요 2. 사무실 맵 때 이벤트 퀘스트가 가능하지 않은걸 제시합니다 사실상 무의미한 이벤트 3. 바다 맵에 제일 큰 섬은 주변거 가 먹어도 먹어지지 않아요 4. 맵도 선택 가능했으면 좋겠습니다 퀘스트 깨고 싶은 맵 위주로 하고 싶은데 랜덤으로 나와서 게임 나가고 들어가며 하는게 불편합니다 개선해 주시면 더 즐겁게 게임을 이용 할 수 있을 것 같습니다 : ),3.9,아케이드
7,Hole.io,이거 재밌습니다. 근데 별이 3개인 이유는요... 이거 광고가 너무 많이 나와요 게임 시작이랑 캐릭터 같은거 바꿀 때 말고는 다 클릭할 때 광고 나와요ㅜㅜ 광고 좀 줄여 주셨으면 좋겠습니다..,3.9,아케이드
8,Hole.io,아주 좋소 이거 하자마자 넘 광고 믾다는 생각이 들어서 5000원 광고제거를 했기때문에 그런걸수도... 있지만 너무 재밌는겜이고 게임모드도 3개나 있어서 좋고요 스트레스도 해소됩니다. 처음에는 쪼가리들 먹다가 나중에 크면 건물도 1초컷 ㅋㅋㅋㅋㅋ 2500pts 넘기는데 하루도안걸렸습니다 (그만큼 쉽단 소리),3.9,아케이드
9,Hole.io,이젠 데이터 끄면 게임안됨 한판에 2분인데 중간에 하프타임이라고 끊어서 광고하고 끝나고30초 더하려면 광고봐야되고 한판 끝나면 광고보고.. 적당히좀 합시다 게임을 하는건지 광고를 보라는건지 게임들 왜케 다 이상해졌는지 이해를 못하겠네,3.9,아케이드
10,Hole.io,재미없는건 아닌데 마지막생존모드에서 상대와 크기가 동일하면 서로못먹음 버그 고쳐줘요 이기지도 지지도 못하잖음,3.9,아케이드
11,Hole.io,오오 정말 재밌어요 와이파이 끄면 광고 안나옴.. 와파 없이 하는 게임중 정말 재밌는 겜입니다 바로 까세요 짱,3.9,아케이드
