,title,reviews,scores,genres
0,준의 모험 - 미스터리 숨은그림찾기 게임,처음시작은 반신반의...이렇게 꾸준히 하게될줄몰랐네요 정말 현질한번안하고 꾸준히하는건 처음이예요(최근에 두번함 ^^;;) 그룹에 소속되어 서로 경쟁게임해서 같이 점수올리기도하고 커피도나누고 꽃선물도하고 아주 재미있어요~섬이 확장되고 건물들이 하나둘씩 채워질때마다 꾸미는재미도있고요 숨은그림찾으며 준의 탐정과정도 같이볼수있는 스토리가있는 게임이라 더 재미있어요~^^레벨올라갈때마다 즐겁습니다~^^,"<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.5개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 51.12581253051758%""></div></div></div></div>",어드벤처
1,준의 모험 - 미스터리 숨은그림찾기 게임,"정말 어이가 없네요!! 회고록 조각 맞추는거 루비로 팩을 구매했는데 분명 한조각 이상 보장한다 해놓고는 다 데자뷰 나왔습니다!! 2만6천원 투자해서 루비를 구매했고 회고록에 들어가서 75 루비랑 150루비 두팩 다 구매했는데 두개 다 데자뷰 나왔네요!! 그동안 게임 잼있게 하고 있었는데 정말 확 질려버립니다!! 정해진대로 한조각 보장해줬다면 얼마든지 이 게임에 돈을 사용했겠지요!! 하지만 두번 다시 이게임에 돈을 투자 하는 일은 없을겁니다!!!! 계속 이런식으로 속이는 짓 하지세요!! 분명 저처럼 이게임에 손을 뗄겁니다!! 잘먹고 ...
전체 리뷰","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.5개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 51.12581253051758%""></div></div></div></div>",어드벤처
2,준의 모험 - 미스터리 숨은그림찾기 게임,"1.그림찾기할때..같은 단어로 두가지가 나올때 있어요..가방이랑 동전지갑 모두 ""핸드백""으로 찾아야하고...전봇대전선과 엔진전선 가로등전선 모두 ""전선""이라고 찾기단어가 뜹니다..오류 수정해주세요.. 2.한탕을 꿈꾸며 제한시간21초는 너무합니다.. 23초까지는 어떻게 해볼께요 ㅜ ㅇ ㅜ 그리고 한번도 해본적 없는 그림찾기는 제발 미션주지 말았으면 합니다..너무 어려워요","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.5개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 51.12581253051758%""></div></div></div></div>",어드벤처
3,준의 모험 - 미스터리 숨은그림찾기 게임,"저는 성격이 급해서 소과금을 하고 있지만 무과금러도 충분히 즐길 수 있도록 리워드 주는 이벤트들이 많아요. 계발자들이 정성들여 게임을 만들었고 운영 중이구나 싶습니다. 유저를 atm 기계나 호구로 여기지 않고 유저 자체로 존중해주는 느낌. (한탕 이벤트는 좀 스트레스가 되지만ㅠ) 스토리도 재밌어요. 스릴러 추리면에선 당연히 영화나 드라마보다 한계가 있을 수 밖에 없는데 인물 구축은 영화나 드라마 못지 않아요. 인물관계나, 대사들이나, 캐릭터 앨범마다 준의 코멘트들에 신경을 많이 썼어요. 하다보면 등장인물들 하나하나에 애정이 생깁니다...
전체 리뷰","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.5개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 51.12581253051758%""></div></div></div></div>",어드벤처
4,준의 모험 - 미스터리 숨은그림찾기 게임,게임실행하는데 자꾸 불러오는중하면서 실행자체가 안됩니다.....게이지는 차감되고 게임은 실행안되고.... 정말 너무한건 이렇게 오류생기면서 실행하면서 피해본 유저들에게 보상하는걸 몇번없는거 같네요 현질하면서 유지해서 참고하지만 해도 정말 너무하네요. 진짜,"<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.5개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 51.12581253051758%""></div></div></div></div>",어드벤처
5,준의 모험 - 미스터리 숨은그림찾기 게임,"2년넘게 재미있게 하고 있는데, 페이스북연동을 잘못하여 게임이 초기화됐어요. 문의메일 드렸고 답변메일도 드렸는데 진행이 어떻게 되고 있는지 이틀이 지났는데도 감감무소식이네요 왜 그런식으로 게임이 초기화되게 만든건지... 2년의 노력들이 물거품이 된듯 너무 허무하네요ㅜㅜ","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.5개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 51.12581253051758%""></div></div></div></div>",어드벤처
6,준의 모험 - 미스터리 숨은그림찾기 게임,재미나게 2년여를 열심히 즐겼는데.. 새로운 챕터를 만들기가 어려운건지 이런 그지같은!! 새 챕터 넘어가는데 일주일씩 무조건 기다려야하고!! 이미 꽃은 가득차 30개 넘는 챕터까지 갔고 돈은 20만원에 루비두 1300개인데 이게임 왜 해야하죠? 새로운 챕터 넘어가려고 열심히 게임해서 코인모아 건물도 아이템도 구매하는거고 에너지 모일때까지 기다리기도 하고 루비로 구매도 하면서 새로운 섬 열어가고 가꾸어가는 맛이 있어야는데 완전 흥미 잃음요!!!! 딴게임으로 갈아탈듯,"<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.5개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 51.12581253051758%""></div></div></div></div>",어드벤처
7,준의 모험 - 미스터리 숨은그림찾기 게임,너무 재밌게 잘 즐기고있습니다ㅎㅎ 조금 아쉬운 점은 섬을 꾸미는 아이템(랜드마크)들을 설치할때 한 방향으로만 설치할 수 있는게 아쉽습니다. 방향전환이 자유롭게 되었으면 좋겠어요,"<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.5개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 51.12581253051758%""></div></div></div></div>",어드벤처
8,준의 모험 - 미스터리 숨은그림찾기 게임,3일 전부터 켜지지가 않아요. 로그인이 되어도 1분 안에 멈추면서 화면이 까맣게 멈추고 오류가 납니다. 다른 게임&인터넷은 다 잘되고요.,"<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.5개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 51.12581253051758%""></div></div></div></div>",어드벤처
9,준의 모험 - 미스터리 숨은그림찾기 게임,저도 아랫분이랑 같은 문제가 뜹니다. 며칠전부터 광고를 보려하면 검은 화면 뜬 상태로 다운되고 멈춰버리네요. 제대로 광고 실행되는게 10번중 한두번이에요. 게임을 지웠다가 다시 깔아도 그러는데 확인부탁드립니다. 게임 자체는 재밌게 하고 있습니다.,"<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.5개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 51.12581253051758%""></div></div></div></div>",어드벤처
