,title,reviews,scores,genres
0,CSR 2 - Drag Racing Car Games,엄청 재밌는 자동차 레이스 게임 장점: 1.다양한 차가 있다 2.다양한 맵이 있다 3.그래픽이 좋다 단점:1.현질이 마렵게 한다 2.업데이트가 오래 걸린다 3. 진짜 레이싱에서는 자동변속이 안 된다 이래서 4점드림,4.6,자동차 경주
1,CSR 2 - Drag Racing Car Games,다른건 다 좋아요! 그래픽은 쩌는데 해상도가 요즘폰에 비해 조금 떨어지는 느낌이고 안드로이드 최적화가 너무 구려서 .... 이것만 개선되면 최고일것 같아요!,4.6,자동차 경주
2,CSR 2 - Drag Racing Car Games,시간 싸움이 스릴있어요. 아주 재미있어요. 흥미롭습니다. 게임이 긴박해서 긴장감이 넘칩니다. 5주년 진심 축하합니다.!!!!!!😍 업그레이드 된 앱 맘에 들어요.. 더욱 재미있어지네요.. 흥미 더블 트리플!!!!! 재밋다^^........ 앞으로 더윽 재밋게 즐길게요. 신나요. 업그레이드-----,4.6,자동차 경주
3,CSR 2 - Drag Racing Car Games,게임 퀄리티도 좋고 그래픽도 좋고 재밌는 게임입니다. 여태까지 해본 레이스 게임중에 가장 만족스러운 게임중 하나인데 다만 차고로 가면 렉이 심해지고 차량 2대 사용하는 드래그 레이스를 하고싶어도 무한로딩때문에 레이스를 할 수가 없는 점이 아쉽습니다. 게임이 조금 더 최적화가 되거나 그래픽을 조정할 수 있게 해주시면 좋겠습니다.,4.6,자동차 경주
4,CSR 2 - Drag Racing Car Games,이번에 복귀했는데 그래픽 패치해서 그래픽이 아스팔트를 능가할만큼이네요. 니드포 같은 직접 조작하는 게임을 좋아하지만 이 게임은 간편 하지만 재밌네요,4.6,자동차 경주
5,CSR 2 - Drag Racing Car Games,게임은 재밌는데 레전드 챕터 좀 골드로 넘어갈 수 있게끔 해줬으면 합니다. 차량 잠그는 시스템이던데 차량을 다 업그레이드하고도 난이도가 '극한'이라 못깨는 구간이 발생합니다. 이럴때는 이러지도 저러지도 못하고 난감합니다. 레전드 차량은 파츠를 구한다고해도 터무니 없는 비싼 가격의 열쇠 아니면 답이 없기 때문이죠. 골드로 구간 넘어갈 수 있게끔 시스템 만들어줬음 합니다.,4.6,자동차 경주
6,CSR 2 - Drag Racing Car Games,"폰 게임에 이런 수준의 훌륭한 그래픽이 나오는게 놀랍습니다. 특히 차의 묘사는 놀랍습니다. 게임 메뉴와 레이스 종류도 다양합니다. 그런데 한가지, 레이스 자체는 약간 단순하게 느껴질수도 있지만, 오히려 그 부분 때문에 기록에 더 집중이 됩니다. 시간이 갈수록 업그레이드되는 차와,단축되는 기록 보는 재미가 참 좋네요.",4.6,자동차 경주
7,CSR 2 - Drag Racing Car Games,이 게임 진짜 완전 재밌고 완벽해요! 하지만 단점을 고른다면 용량이 매우 엄청 커요 그래서 폰 용량이 크신분은 괜찮을꺼같아요! 전 용량때메 별 4개 드립니다!,4.6,자동차 경주
8,CSR 2 - Drag Racing Car Games,전체적인 그래픽이 좋고 차종이 다양해 수집욕을 불러일으키는 게임입니다 드래그레이싱 중 최고네요,4.6,자동차 경주
9,CSR 2 - Drag Racing Car Games,업데이트 후 갑자기 차량 50대가 사라졌어요. 지원팀에 얘기했는대 복구가 안되고 있어요. 보상을 요구했는데 답이 없내요ㅜㅜ,4.6,자동차 경주
10,CSR 2 - Drag Racing Car Games,같은 차 2개 있었도 분해불가 귀한차라서 후회한다고ㅋㅋㅋ 쫌 동일한차 소유시 분해하게 해라 진행해서 받았더니 팔지도 분해도 못하는거 보상으로 왜 또 줌ㅋㅋㅋㅋㅋ,4.6,자동차 경주
11,CSR 2 - Drag Racing Car Games,그래픽과 디자인은 모바일 게임중 끝판왕 자동차게임 좋이하면 강추 단점은 현질유도가 너무 심해요 이거 빼고는 완벽한 게임! 굳!,4.6,자동차 경주
12,CSR 2 - Drag Racing Car Games,단순한거 같지만 차를 모으는 중독성이 있네요 돈모으는게 살짝 아쉽지만 이벤트도 많아서 나름 잘모이는거 같구 업그레이드 튜닝시스템도 좋네요 잘하고있습니당~,4.6,자동차 경주
13,CSR 2 - Drag Racing Car Games,뭔가 묘하게 끌리는것이 있고 그래픽이 좋아서 게임 할 맛이 납니다.,4.6,자동차 경주
